Unnamed: 0,speaker,text,domain-intent,rating 1,rating 2,rating 3,rating 4,rating 5,domain,intent,avg_rating,conv_ID,turn_id,wt_avg_rating,word_count,satisfaction_rating,sentiment,politeness,clause_to_sentence_ratio,dialogue_depth,lexical_diversity,rare_ratio,common_ratio,stopword_ratio,?,!,...
1139,SYSTEM,There are 63 trains that fit that criteria. Is there a specific day you need to leave?,Train-Request,,,,,,Train,Request,,50,3,,17,Medium,Positive,0,2.0,2,0.9411764705882352,0.1764705882352941,0.5294117647058824,0.5294117647058824,1,0,0
1140,USER,Right. Tuesday. Sorry.,Train-Inform,3.0,3.0,2.0,3.0,,Train,Inform,2.75,50,4,2.71,3,Low,Negative,0,1.0,0,1.0,1.0,0.0,0.0,0,0,0
1141,SYSTEM,No worries! I have TR8714 departing Cambridge at 13:40 and arriving at Stansted Airport at 14:08. Will that work for you?,Train-OfferBook,,,,,,Train,OfferBook,,50,5,,21,Medium,Positive,0,1.0,1,0.9047619047619048,0.3809523809523809,0.4285714285714285,0.4761904761904761,1,1,0
1142,USER,Can I bring my bike on the train?,,3.0,4.0,3.0,3.0,,,,3.25,50,6,3.29,8,Medium,Neutral,0,1.0,0,1.0,0.375,0.5,0.625,1,0,0
1143,SYSTEM,You can bring a bike on the train if it is the foldable kind. Do you need any other information?,,,,,,,,,,50,7,,20,Medium,Positive,0,1.5,1,0.95,0.2,0.65,0.65,1,0,0
1144,USER,Yes. I am also looking for a place to stay on the north side of Cambridge. The hotel can have a 0 star rating.,Hotel-Inform,3.0,3.0,2.0,3.0,,Hotel,Inform,2.75,50,8,2.71,24,Low,Positive,0,1.3333333333333333,0,0.9583333333333334,0.1666666666666666,0.4166666666666667,0.5,0,0,0
1145,SYSTEM,City Centre North B&B is a cheap guesthouse on the north side. It has free wifi and free parking.,Hotel-Inform,,,,,,Hotel,Inform,,50,9,,19,Medium,Positive,0,1.0,1,0.9473684210526316,0.3157894736842105,0.3684210526315789,0.3684210526315789,0,0,0
1146,USER,Does City Centre North B&B offer a concierge service for guests?,,3.0,3.0,2.0,3.0,,,,2.75,50,10,2.71,11,Low,Neutral,0,1.0,0,1.0,0.3636363636363636,0.1818181818181818,0.2727272727272727,1,0,0
1147,SYSTEM,"Sorry, there is no concierge service at this hotel. Do you still wish to book here?",,,,,,,,,,50,11,,16,Medium,Positive,0,1.0,1,1.0,0.25,0.5,0.5,1,0,0
1148,USER,That sounds perfect! I will take it.,,4.0,4.0,2.0,4.0,,,,3.5,50,12,3.42,7,High,Positive,0,1.0,2,1.0,0.4285714285714285,0.2857142857142857,0.4285714285714285,0,1,0
1149,SYSTEM,"When would you like to make your reservation for, and for how many people?",Booking-Request,,,,,,Booking,Request,,50,13,,14,Medium,Positive,0,1.0,0,1.0,0.2142857142857142,0.5,0.5,1,0,0
1150,USER,"Oh, my mistake, I don't want a booking, just the information.",,3.0,3.0,3.0,3.0,,,,3.0,50,14,3.0,11,Medium,Negative,0,1.0,0,1.0,0.4545454545454545,0.2727272727272727,0.5454545454545454,0,0,0
1151,SYSTEM,"Absolutely! The City Centre North B and B is located at 328a Histon Road, postcode cb43ht. Their number is 01223312843. Can I help you with anything else today?",general-reqmore,,,,,,general,reqmore,,50,15,,28,Medium,Positive,0,1.0,0,0.9285714285714286,0.4285714285714285,0.3214285714285714,0.3571428571428571,1,1,0
1152,USER,One more thing: is there a fitness center there?,,3.0,3.0,2.0,3.0,,,,2.75,50,16,2.71,9,Low,Positive,0,1.0,0,1.0,0.3333333333333333,0.5555555555555556,0.4444444444444444,1,0,0
1153,SYSTEM,There are no fitness centers onsite. Did you still want to book there?,,,,,,,,,,50,17,,13,Medium,Negative,0,1.0,0,1.0,0.2307692307692307,0.3846153846153846,0.4615384615384615,1,0,0
1154,USER,"Yes, I would like to book starting Friday, for four nights and five people please.",Hotel-Inform,3.0,3.0,2.0,3.0,,Hotel,Inform,2.75,50,18,2.71,15,Low,Positive,1,2.0,0,1.0,0.2666666666666666,0.3333333333333333,0.2666666666666666,0,0,0
1155,SYSTEM,"I'm sorry, I could not make that booking. Would you be able to book another day or have a shorter stay?",Booking-Request,,,,,,Booking,Request,,50,19,,21,Medium,Negative,0,1.0,1,1.0,0.238095238095238,0.4761904761904761,0.4285714285714285,1,0,0
1156,USER,What about for only 3 nights?,Hotel-Inform,3.0,4.0,3.0,3.0,,Hotel,Inform,3.25,50,20,3.29,6,Medium,Neutral,0,1.0,0,1.0,0.1666666666666666,0.6666666666666666,0.6666666666666666,1,0,0
1157,SYSTEM,Booking was successful for 3 nights at city centre north b and b starting on Friday. Your reference number is VJKBCF6E. Can I help with anything else?,Booking-Book,,,,,,Booking,Book,,50,21,,27,Medium,Positive,0,1.0,0,0.9629629629629628,0.2962962962962963,0.2962962962962963,0.3703703703703703,1,0,0
1158,USER,"No, that will do it. Thanks for your help!",general-thank,3.0,3.0,4.0,4.0,,general,thank,3.5,50,22,3.42,9,High,Positive,0,1.0,2,1.0,0.3333333333333333,0.4444444444444444,0.5555555555555556,0,1,0
1159,USER,OVERALL,,4.0,4.0,2.0,4.0,,,,3.5,50,23,3.42,1,High,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
1252,USER,We want to explore a park in Cambridge.,Attraction-Inform,3.0,5.0,3.0,3.0,,Attraction,Inform,3.5,55,0,3.58,8,High,Positive,0,1.0,0,1.0,0.125,0.5,0.5,0,0,0
1253,SYSTEM,We have 5 parks. Do you have a certain area in mind?,Attraction-Inform,,,,,,Attraction,Inform,,55,1,,12,Medium,Positive,0,1.0,0,0.9166666666666666,0.1666666666666666,0.5833333333333334,0.5833333333333334,1,0,0
1254,USER,"I would like it to be in the south part of town. Please provide their phone number, postcode, and entrance fee. Thanks.",Attraction-Inform,3.0,5.0,3.0,3.0,,Attraction,Inform,3.5,55,2,3.58,22,High,Positive,1,1.0,1,1.0,0.2727272727272727,0.4545454545454545,0.4090909090909091,0,0,0
1255,SYSTEM,"You can visit Wandlebury country park. The address is wandlebury ring, gog magog hills, babraham and the post code is cb223ae.",Attraction-Inform,,,,,,Attraction,Inform,,55,3,,21,Medium,Neutral,0,1.0,0,0.9523809523809524,0.4285714285714285,0.3333333333333333,0.3333333333333333,0,0,0
1256,USER,What is the phone number and how much does it cost to get in ?,Attraction-Request,3.0,5.0,3.0,3.0,,Attraction,Request,3.5,55,4,3.58,15,High,Positive,0,1.0,1,1.0,0.0,0.5333333333333333,0.6,1,0,0
1257,SYSTEM,There is no entrance fee. The phone number is 01223243830. Is there anything else you need?,Attraction-Inform,,,,,,Attraction,Inform,,55,5,,16,Medium,Negative,0,1.3333333333333333,0,0.9375,0.1875,0.5,0.5,1,0,0
1258,USER,I also need a train that will depart from cambridge and should go to london kings cross.,Train-Inform,3.0,5.0,3.0,3.0,,Train,Inform,3.5,55,6,3.58,17,High,Neutral,0,2.0,1,1.0,0.3529411764705882,0.3529411764705882,0.4705882352941176,0,0,0
1259,SYSTEM,How about train TR5767 that leaves at 05:00 on Friday?,Train-Inform,,,,,,Train,Inform,,55,7,,10,Medium,Neutral,0,2.0,1,1.0,0.3,0.4,0.5,1,0,0
1260,USER,"No, that doesn't work for me. I need a train that leaves after 11:00 on Wednesday",Train-Inform,2.0,4.0,2.0,2.0,,Train,Inform,2.5,55,8,2.58,16,Low,Neutral,0,1.5,2,0.9375,0.3125,0.3125,0.5,0,0,0
1261,SYSTEM,Train TR9781 leaves at 11:00 on Wednesday would you like me to book that train for you?,Train-OfferBook,,,,,,Train,OfferBook,,55,9,,17,Medium,Positive,0,1.0,1,1.0,0.2352941176470588,0.5294117647058824,0.4117647058823529,1,0,0
1262,USER,Am I able to reserve a seat on that train?,,3.0,5.0,3.0,3.0,,,,3.5,55,10,3.58,10,High,Neutral,0,1.0,1,1.0,0.2,0.4,0.6,1,0,0
1263,SYSTEM,"No, seat reservation is not possible. Can I help with something else?",,,,,,,,,,55,11,,12,Medium,Positive,0,1.0,0,1.0,0.4166666666666667,0.3333333333333333,0.4166666666666667,1,0,0
1264,USER,"Will there be wifi service on the train, and if so, what is the cost?",,3.0,5.0,3.0,3.0,,,,3.5,55,12,3.58,15,High,Neutral,0,2.0,1,0.9333333333333332,0.2666666666666666,0.6666666666666666,0.6666666666666666,1,0,0
1265,SYSTEM,WiFi service is available at no charge. Do you want me to book you a ticket?,,,,,,,,,,55,13,,16,Medium,Negative,0,1.0,0,0.9375,0.1875,0.5625,0.5625,1,0,0
1266,USER,Yep I only need one ticket and the reference number please.,Train-Request,3.0,5.0,3.0,3.0,,Train,Request,3.5,55,14,3.58,11,High,Positive,1,1.0,0,1.0,0.2727272727272727,0.3636363636363636,0.3636363636363636,0,0,0
1267,SYSTEM,"Booking was successful, the total fee is 23.6 GBP payable at the station . Reference number is : Q7Q9W4IN. is there anything else i can help you with?",Train-OfferBooked,,,,,,Train,OfferBooked,,55,15,,28,Medium,Positive,0,1.5,0,0.8928571428571429,0.2857142857142857,0.4285714285714285,0.3928571428571428,1,0,0
1268,USER,No thanks. That's all I needed.,general-thank,2.0,5.0,2.0,2.0,,general,thank,2.75,55,16,2.87,6,Medium,Negative,0,1.5,1,1.0,0.5,0.3333333333333333,0.5,0,0,0
1269,SYSTEM,"Okay, let us know if you need anything else.",general-bye,,,,,,general,bye,,55,17,,9,Medium,Positive,0,1.0,0,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0,0,0
1270,USER,That was all thanks for your help today.,general-thank,3.0,5.0,3.0,3.0,,general,thank,3.5,55,18,3.58,8,High,Positive,0,1.0,1,1.0,0.125,0.5,0.625,0,0,0
1271,USER,OVERALL,,3.0,5.0,3.0,3.0,,,,3.5,55,19,3.58,1,High,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
1272,USER,While in Cambridge I need to find a restaurant called the rice boat.,Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,56,0,3.0,13,Medium,Neutral,0,1.0,0,1.0,0.2307692307692307,0.3076923076923077,0.4615384615384615,0,0,0
1273,SYSTEM,Rice Boat is located at 37 Newnham Road in Newnham. Would you like to book a reservation?,Restaurant-Inform,,,,,,Restaurant,Inform,,56,1,,17,Medium,Positive,0,1.0,0,1.0,0.2352941176470588,0.4705882352941176,0.3529411764705882,1,0,0
1274,USER,"Yes please, I need a table for 6 on Sunday at 17:45.",Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,56,2,3.0,12,Medium,Positive,1,1.0,0,1.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,0,0,0
1275,SYSTEM,Wonderful. You're table is reserved for 15 minutes. The reference number is JM6MM56Y.,Booking-Book,,,,,,Booking,Book,,56,3,,13,Medium,Positive,0,1.0,0,0.9230769230769232,0.2307692307692307,0.3076923076923077,0.3846153846153846,0,0,0
1276,USER,I'm also looking for a moderately priced 2 star hotel with free wifi in the south.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,56,4,3.0,16,Medium,Positive,0,1.0,0,1.0,0.3125,0.3125,0.3125,0,0,0
1277,SYSTEM,I was not able to find any hotels matching those requirements.,Hotel-NoOffer,,,,,,Hotel,NoOffer,,56,5,,11,Medium,Neutral,0,1.0,1,1.0,0.1818181818181818,0.3636363636363636,0.5454545454545454,0,0,0
1278,USER,Can you try in the north then?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,56,6,3.0,7,Medium,Neutral,0,1.0,0,1.0,0.1428571428571428,0.5714285714285714,0.5714285714285714,1,0,0
1279,SYSTEM,I was not able to find any hotels matching those requirements.,Hotel-NoOffer,,,,,,Hotel,NoOffer,,56,7,,11,Medium,Neutral,0,1.0,1,1.0,0.1818181818181818,0.3636363636363636,0.5454545454545454,0,0,0
1280,USER,Is there any moderately priced hotels in the city centre then? I need a hotel for the same group of people for 5 nights starting the same day.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,56,8,3.0,28,Medium,Neutral,0,1.5,0,0.8571428571428571,0.2142857142857142,0.3928571428571428,0.5,1,0,0
1281,SYSTEM,Looks like there was an error in our system earlier. There are two moderately priced hotels in the north - The Ashley and The Lovell Lodge.,Hotel-Inform,,,,,,Hotel,Inform,,56,9,,26,Medium,Negative,0,1.5,0,0.9230769230769232,0.2307692307692307,0.5384615384615384,0.4615384615384615,0,0,0
1282,USER,What is the minimum age to check in?,,3.0,3.0,3.0,,,,,3.0,56,10,3.0,8,Medium,Neutral,0,1.0,0,1.0,0.125,0.5,0.5,1,0,0
1283,SYSTEM,You must be 18 to check in. Would you like to book at either of these places?,,,,,,,,,,56,11,,17,Medium,Positive,0,1.5,1,0.9411764705882352,0.1176470588235294,0.6470588235294118,0.4705882352941176,1,0,0
1284,USER,Could you try to book us there for 4 nights instead?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,56,12,3.0,11,Medium,Neutral,1,1.0,0,1.0,0.0909090909090909,0.4545454545454545,0.3636363636363636,1,0,0
1285,SYSTEM,"Yes, which of the two would you prefer? Ashley Hotel or Lovell Lodge?",Hotel-Select,,,,,,Hotel,Select,,56,13,,13,Medium,Positive,0,1.0,0,1.0,0.3846153846153846,0.5384615384615384,0.3846153846153846,2,0,0
1286,USER,The Lovell Lodge sounds nice. Please try for 5 nights but we can settle with 4 if we need to.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,56,14,3.0,20,Medium,Positive,1,1.3333333333333333,1,0.95,0.15,0.4,0.4,0,0,0
1287,SYSTEM,How many people is the hotel for and which day would you like to begin your trip on?,Booking-Request,,,,,,Booking,Request,,56,15,,18,Medium,Positive,0,1.0,0,1.0,0.0555555555555555,0.5,0.5,1,0,0
1288,USER,"Oh sure, It's for 5 nights starting sunday for 6 people please.",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,56,16,3.0,12,Medium,Positive,1,2.0,1,0.9166666666666666,0.25,0.1666666666666666,0.25,0,0,0
1289,SYSTEM,I'm sorry there is nothing available on those days. Would you like to shorten your stay or try the other hotel?,Booking-Request,,,,,,Booking,Request,,56,17,,21,Medium,Positive,0,1.0,1,1.0,0.1904761904761904,0.4761904761904761,0.4761904761904761,1,0,0
1290,USER,Can you try the other hotel then?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,56,18,3.0,7,Medium,Neutral,0,1.0,0,1.0,0.1428571428571428,0.5714285714285714,0.5714285714285714,1,0,0
1291,SYSTEM,I was not able to book that one either. Can we try a different day perhaps?,Booking-Request,,,,,,Booking,Request,,56,19,,16,Medium,Neutral,1,1.0,1,1.0,0.1875,0.5,0.5,1,0,0
1292,USER,Do they have vegetarian options?,,3.0,3.0,3.0,,,,,3.0,56,20,3.0,5,Medium,Neutral,0,1.0,1,1.0,0.4,0.6,0.6,1,0,0
1293,SYSTEM,There are some vegetarian entrees available yes. Do you want a table there?,,,,,,,,,,56,21,,13,Medium,Positive,0,1.0,0,1.0,0.3076923076923077,0.4615384615384615,0.4615384615384615,1,0,0
1294,USER,Can you try booking for 4 nights instead?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,56,22,3.0,8,Medium,Neutral,0,1.0,0,1.0,0.25,0.375,0.375,1,0,0
1295,SYSTEM,I was able to book the Lovell Lodge for 4 nights starting Sunday for six people. The reference number is XTY5KJI9.,Booking-Book,,,,,,Booking,Book,,56,23,,21,Medium,Positive,0,1.0,0,0.9523809523809524,0.238095238095238,0.3333333333333333,0.3809523809523809,0,0,0
1296,USER,Does the hotel offer concierge services for guests?,,3.0,3.0,3.0,,,,,3.0,56,24,3.0,8,Medium,Neutral,0,1.0,0,1.0,0.25,0.25,0.375,1,0,0
1297,SYSTEM,I am sorry but Lovell Lodge does not have a concierge service for guests. Can I do anything else for you?,,,,,,,,,,56,25,,21,Medium,Neutral,0,1.0,1,0.9047619047619048,0.2857142857142857,0.3809523809523809,0.5714285714285714,1,0,0
1298,USER,Thank you very much! That was everything i needed. Take care and have a great day.,general-thank,4.0,4.0,4.0,,,general,thank,4.0,56,26,4.0,16,High,Positive,1,1.3333333333333333,1,1.0,0.25,0.375,0.5,0,1,0
1299,USER,OVERALL,,4.0,4.0,3.0,,,,,3.67,56,27,3.67,1,High,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
1374,USER,I need a train leaving broxbourne on wednesday. Can you book it for me?,Train-Inform,4.0,3.0,3.0,,,Train,Inform,3.33,60,0,3.33,14,High,Neutral,0,1.5,1,1.0,0.2857142857142857,0.4285714285714285,0.5,1,0,0
1375,SYSTEM,Sure! What is your destination?,Train-Request,,,,,,Train,Request,,60,1,,5,Medium,Positive,0,1.0,0,1.0,0.4,0.4,0.6,1,1,0
1376,USER,I need to arrive in Cambridge by 11:45.,Train-Inform,4.0,3.0,3.0,,,Train,Inform,3.33,60,2,3.33,8,High,Neutral,0,1.0,0,1.0,0.375,0.375,0.5,0,0,0
1377,SYSTEM,I have train TR1819 that leaves at 10:32 and arrives in Cambridge at 11:32. Would that work for you?,Train-Inform,,,,,,Train,Inform,,60,3,,19,Medium,Neutral,0,1.5,2,0.8947368421052632,0.3684210526315789,0.4736842105263157,0.4736842105263157,1,0,0
1378,USER,"First, I need to know if my dog who will be with me is allowed on the train.",,4.0,3.0,3.0,,,,,3.33,60,4,3.33,18,High,Neutral,0,2.0,0,1.0,0.1666666666666666,0.6111111111111112,0.6666666666666666,0,0,0
1379,SYSTEM,"You are permitted to bring two pets, but they are to be kept on a short leash. Would you like any more assistance?",,,,,,,,,,60,5,,23,Medium,Positive,0,1.0,2,0.9130434782608696,0.1304347826086956,0.6956521739130435,0.5652173913043478,1,0,0
1380,USER,"Yes, can you tell me if there are size limits for dogs on the train?",,4.0,3.0,3.0,,,,,3.33,60,6,3.33,15,High,Positive,0,1.0,0,1.0,0.1333333333333333,0.6,0.6,1,0,0
1381,SYSTEM,They must be able to be carried in a basket sized 85x60x60cm. Do you have any other questions?,,,,,,,,,,60,7,,18,Medium,Neutral,0,1.0,1,0.9444444444444444,0.1666666666666666,0.6666666666666666,0.6111111111111112,1,0,0
1382,USER,"I'd also like to purchase additional data beyond what is offered on their wifi service, can I do that?",,4.0,3.0,3.0,,,,,3.33,60,8,3.33,19,High,Positive,0,1.0,1,1.0,0.2631578947368421,0.4210526315789473,0.4210526315789473,1,0,0
1383,SYSTEM,There is no additional data available for purchase. Is that okay?,,,,,,,,,,60,9,,11,Medium,Negative,0,1.0,1,1.0,0.1818181818181818,0.5454545454545454,0.5454545454545454,1,0,0
1384,USER,"yeah, what's the price of the tickets?",Train-Request,4.0,3.0,3.0,,,Train,Request,3.33,60,10,3.33,7,High,Positive,0,1.0,0,0.8571428571428571,0.2857142857142857,0.4285714285714285,0.4285714285714285,1,0,0
1385,SYSTEM,The price of the tickets is 17.90 pounds. Shall I make a booking for you?,Train-OfferBook,,,,,,Train,OfferBook,,60,11,,15,Medium,Neutral,0,1.0,0,1.0,0.3333333333333333,0.4,0.4666666666666667,1,0,0
1386,USER,"Yes, please. I'm also looking for a hotel that's cheap and in the north.",Hotel-Inform,4.0,3.0,3.0,,,Hotel,Inform,3.33,60,12,3.33,14,High,Positive,1,1.5,1,1.0,0.2857142857142857,0.3571428571428571,0.3571428571428571,0,0,0
1387,SYSTEM,There are no cheap hotels in the north but there are 2 guesthouses. Will those work?,Hotel-Inform,,,,,,Hotel,Inform,,60,13,,16,Medium,Negative,0,1.0,2,0.9375,0.125,0.5625,0.625,1,0,0
1388,USER,That sounds fine.,,4.0,4.0,4.0,,,,,4.0,60,14,4.0,3,High,Positive,0,1.0,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0
1389,SYSTEM,Which one would you be interested in? I recommend Worth House because it is 4 stars.,Hotel-Select,,,,,,Hotel,Select,,60,15,,16,Medium,Positive,0,1.5,2,1.0,0.1875,0.4375,0.4375,1,0,0
1390,USER,"Actually, can you try a moderate price hotel in the north instead? Sorry for the trouble.",Train-Request,4.0,2.0,4.0,,,Train,Request,3.33,60,16,3.33,16,High,Negative,0,1.0,0,0.9375,0.1875,0.4375,0.4375,1,0,0
1391,SYSTEM,"We have 11 options that meet your criteria. Would you like to narrow it down by stars, internet, or parking?",Hotel-Request,,,,,,Hotel,Request,,60,17,,20,Medium,Positive,0,1.5,2,1.0,0.25,0.5,0.5,1,0,0
1392,USER,"Yeah, I don't need internet. Other than that, could you just recoomend one that has a reasonable number of stars?",Hotel-Inform,3.0,2.0,3.0,,,Hotel,Inform,2.67,60,18,2.67,20,Low,Positive,1,1.5,2,1.0,0.3,0.45,0.5,1,0,0
1393,SYSTEM,How about the alpha-milton guest house? It's in the north and moderately priced.,Hotel-Inform,,,,,,Hotel,Inform,,60,19,,13,Medium,Neutral,0,1.0,1,0.9230769230769232,0.3076923076923077,0.3846153846153846,0.5384615384615384,1,0,0
1394,USER,that will be fine. book it for me,,4.0,2.0,4.0,,,,,3.33,60,20,3.33,8,High,Positive,0,1.0,2,1.0,0.125,0.75,0.75,0,0,0
1395,SYSTEM,How many people and for how many nights?,Booking-Request,,,,,,Booking,Request,,60,21,,8,Medium,Neutral,0,1.0,0,0.875,0.125,0.25,0.5,1,0,0
1396,USER,book it for 2 people and 5 nights starting from the same day.,Hotel-Inform,4.0,3.0,3.0,,,Hotel,Inform,3.33,60,22,3.33,13,High,Neutral,0,2.0,1,1.0,0.0769230769230769,0.3846153846153846,0.4615384615384615,0,0,0
1397,SYSTEM,I will book it for you now.,Train-OfferBook,,,,,,Train,OfferBook,,60,23,,7,Medium,Neutral,0,1.0,1,1.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0,0,0
1398,USER,What is the check-in time?,,4.0,3.0,3.0,,,,,3.33,60,24,3.33,5,High,Neutral,0,1.0,0,1.0,0.4,0.6,0.6,1,0,0
1399,SYSTEM,its between 1.00 p.m and 7.00 pm Is there anything else you need?,,,,,,,,,,60,25,,13,Medium,Neutral,0,2.0,0,1.0,0.3846153846153846,0.3846153846153846,0.4615384615384615,1,0,0
1400,USER,Thank you . I will also need the booking reference number.,Hotel-Request,4.0,3.0,3.0,,,Hotel,Request,3.33,60,26,3.33,11,High,Positive,1,1.0,0,1.0,0.2727272727272727,0.3636363636363636,0.3636363636363636,0,0,0
1401,SYSTEM,Booking was successful. Reference number is : XML9YIR2.,Booking-Book,,,,,,Booking,Book,,60,27,,8,Medium,Positive,0,1.0,0,1.0,0.375,0.375,0.25,0,0,0
1402,USER,Great! Thank you that's all I needed!,general-thank,5.0,4.0,5.0,,,general,thank,4.67,60,28,4.67,7,High,Positive,1,1.5,1,1.0,0.4285714285714285,0.2857142857142857,0.4285714285714285,0,2,0
1403,SYSTEM,I see the train was not booked. Would you like me to book it now?,Train-OfferBook,,,,,,Train,OfferBook,,60,29,,15,Medium,Positive,0,1.0,1,1.0,0.2,0.6,0.5333333333333333,1,0,0
1404,USER,"Please do so, thank you. After that, I need a cheap hotel.",Hotel-Inform,4.0,4.0,3.0,,,Hotel,Inform,3.67,60,30,3.67,12,High,Positive,2,1.5,2,1.0,0.4166666666666667,0.1666666666666666,0.3333333333333333,0,0,0
