index,Speaker,Text,Domain-Intent,Rating 1,Rating 2,Rating 3,Rating 4,Rating 5,Domain,Intent,avg_rating,ConvID,turn_id
224,USER,May I pay with Visa at the restaurant?,,3.0,3.0,3.0,3.0,,,,3.0,9,24
225,SYSTEM,"Yes, Visa is an accepted payment options. What else will you be needing?",,,,,,,,,,9,25
226,USER,Yes I would love that one.,,3.0,3.0,3.0,4.0,,,,3.25,9,26
227,SYSTEM,I booked your table. The reference number is MN2VXHKR,Booking-Book,,,,,,Booking,Book,,9,27
228,USER,I will also need a taxi booked to get me to the restaurant from the hotel please.,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,9,28
229,SYSTEM,Do you mean from the entertainment attraction to the restaurant at 13:30? Or do you need help with a hotel?,Taxi-Request,,,,,,Taxi,Request,,9,29
230,USER,Yes I want to be picked up at the attraction and arrive at the restaurant by my reservation time.,Taxi-Inform,3.0,3.0,3.0,3.0,,Taxi,Inform,3.0,9,30
231,SYSTEM,I booked you with a white honda taxi service. Their phone number is 07540747460.,Taxi-Inform,,,,,,Taxi,Inform,,9,31
232,USER,"If plans change, will I be able to cancel my taxi booking later on?",,3.0,3.0,3.0,3.0,,,,3.0,9,32
233,SYSTEM,"You can cancel 24 hours in advance for free. After that time period, it'll be 10 GBP. Anything else I can do for you?",,,,,,,,,,9,33
234,USER,Thank you for your help. That is all I need today.,general-thank,3.0,3.0,4.0,3.0,,general,thank,3.25,9,34
235,USER,OVERALL,,3.0,3.0,3.0,3.0,,,,3.0,9,35
236,USER,Could you help me find an expensive restaurant in the centre?,Restaurant-Inform,4.0,3.0,3.0,3.0,,Restaurant,Inform,3.25,10,0
237,SYSTEM,"There are 33 in that area. Please choose a food type. African, Asian, British, Chinese, European, French, Gastropub, Indian, Japanese, Korean, Mediterranean, North American, Modern European, Seafood, Thai, or Turkish.",Restaurant-Select,,,,,,Restaurant,Select,,10,1
238,USER,I want to try Seafood. Can you book for 4 people at 17:45 on Thursday?,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,10,2
239,SYSTEM,"I'm sorry, it doesn't look like Loch Fyne has tables at that time, and they're the only one that focuses on seafood. Would you like to try somewhere else?",Restaurant-Inform,,,,,,Restaurant,Inform,,10,3
240,USER,Please try booking any different restaurant in the same area and price range as Loch Fyne.,Restaurant-Inform,4.0,3.0,3.0,3.0,,Restaurant,Inform,3.25,10,4
241,SYSTEM,"Ok, I can book at Bedouin if you would like? They serve african food.",Restaurant-Inform,,,,,,Restaurant,Inform,,10,5
242,USER,"Yes,and book it for 4 people on Thursday at 7:45,thank you.",,3.0,3.0,3.0,3.0,,,,3.0,10,6
243,SYSTEM,Ok I have booked a table for 4 at Bedouin on Thursday at 7:45.,Booking-Book,,,,,,Booking,Book,,10,7
244,USER,"Great, and do they accept Visa for payment there?",,4.0,3.0,3.0,3.0,,,,3.25,10,8
245,SYSTEM,"Yes, your Visa can be used to pay your at Bedouin. Are there any other questions I may answer for you?",,,,,,,,,,10,9
246,USER,Any Halal options?,,3.0,2.0,3.0,3.0,,,,2.75,10,10
247,SYSTEM,"I'm sorry, it doesn't look like they have Halal at this restaurant. Should I look up another restaurant that does offer Halal?",,,,,,,,,,10,11
248,USER,"No, but could you tell me if the Bedouin restaurant offers delivery?",,2.0,2.0,2.0,3.0,,,,2.25,10,12
249,SYSTEM,The Bedouin does not offer delivery service. Is this still acceptable?,,,,,,,,,,10,13
250,USER,Could you please give me the reference number?,Restaurant-Request,3.0,2.0,3.0,3.0,,Restaurant,Request,2.75,10,14
251,SYSTEM,Your booking was successful. Your reference number is BTY06386. May I help you with anything else today?,Booking-Book,,,,,,Booking,Book,,10,15
252,USER,No thank you that is all I needed. Goodbye.,general-thank,4.0,3.0,3.0,3.0,,general,thank,3.25,10,16
253,USER,OVERALL,,4.0,3.0,3.0,3.0,,,,3.25,10,17
254,USER,"Hello, I'm trying to find an international restaurant in the east. Any ideas?",Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,11,0
255,SYSTEM,"Yes, the missing sock is an international restaurant in the east in the cheap price range. Would you like a reservation?",Restaurant-Recommend,,,,,,Restaurant,Recommend,,11,1
256,USER,"No, please give me their post code instead.",Restaurant-Request,2.0,2.0,3.0,2.0,,Restaurant,Request,2.25,11,2
257,SYSTEM,The post code is cb259aq.,Restaurant-Inform,,,,,,Restaurant,Inform,,11,3
258,USER,I also need a hotel on the Southside.,Hotel-Inform,4.0,3.0,3.0,3.0,,Hotel,Inform,3.25,11,4
259,SYSTEM,I have 1 hotel called the lensfield hotel located on 53-57 lensfield road.,Hotel-Inform,,,,,,Hotel,Inform,,11,5
260,USER,When is the checkin time?,,3.0,3.0,2.0,3.0,,,,2.75,11,6
261,SYSTEM,The check in time is 14:00. Would you like for me to book it for you?,,,,,,,,,,11,7
262,USER,"Can you tell me if it offers free parking? Also, how many stars is the Lensfield?",Hotel-Inform,3.0,2.0,2.0,3.0,,Hotel,Inform,2.5,11,8
263,SYSTEM,The Lenfield is a 3 star hotel. They do offer free parking.,Hotel-Inform,,,,,,Hotel,Inform,,11,9
264,USER,Can you look for a 2 star hotel in that area if not available then could you try one that is in the east?,Hotel-Inform,2.0,2.0,2.0,3.0,,Hotel,Inform,2.25,11,10
265,SYSTEM,"There is one located in the east, express by holiday inn cambridge. It has free internet and parking, would you like to book?",Hotel-Inform,,,,,,Hotel,Inform,,11,11
266,USER,Is there a hotel lift?,,3.0,3.0,2.0,3.0,,,,2.75,11,12
267,SYSTEM,There is a lift located on the Express by Holiday Inn Cambridge property. Would you like for me to book it for you?,,,,,,,,,,11,13
268,USER,Yes I'd like to book 5 nights for 1 beginning on Tuesday. Could I get the reference number for that as well?,Hotel-Request,3.0,3.0,2.0,3.0,,Hotel,Request,2.75,11,14
269,SYSTEM,How many guests will be staying?,Booking-Request,,,,,,Booking,Request,,11,15
270,USER,"Just one, thanks.",Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,11,16
271,SYSTEM,"You are all set, the reference number is 9WZD62FF, anything else that I can assist with?",Booking-Book,,,,,,Booking,Book,,11,17
272,USER,What are the nearest diners by the hotel?,Hotel-Inform,3.0,3.0,2.0,3.0,,Hotel,Inform,2.75,11,18
273,SYSTEM,"There is a Missing Sock off of Finders Corner Newmarket Road. it looks to be cheap, and is in the east side of the city.",Restaurant-Inform,,,,,,Restaurant,Inform,,11,19
274,USER,"Actually, I'd like to book a taxi from the hotel to The Missing Sock. I'd like to depart by 09:15.",Taxi-Inform,2.0,2.0,3.0,3.0,,Taxi,Inform,2.5,11,20
275,SYSTEM,"Sure, I found you a blue Tesla, their contact number is 07980198100. Can I assist you with anything else?",general-reqmore,,,,,,general,reqmore,,11,21
276,USER,Can I change my booking if my plan changes?,,3.0,3.0,2.0,3.0,,,,2.75,11,22
277,SYSTEM,You can cancel 24 hours in advance. After that only minor changes can be made. Would you like any more information?,,,,,,,,,,11,23
278,USER,"No, thank you. Goodbye.",general-thank,4.0,3.0,4.0,3.0,,general,thank,3.5,11,24
279,USER,OVERALL,,3.0,3.0,3.0,2.0,,,,2.75,11,25
280,USER,"I am hearing some good things about queens college, can you give me some basic info on them?",Attraction-Inform,3.0,3.0,3.0,3.0,,Attraction,Inform,3.0,12,0
281,SYSTEM,"Queen's College is found on Silver Street, and their phone number is 01223335511. Is there anything else you'd like to know?",Attraction-Inform,,,,,,Attraction,Inform,,12,1
282,USER,"Yes, I'd like to know the entrance fee, please?",Attraction-Request,3.0,3.0,3.0,3.0,,Attraction,Request,3.0,12,2
283,SYSTEM,The entrance free is 2.50 pounds. Can I provide you with any other information?,Attraction-Inform,,,,,,Attraction,Inform,,12,3
284,USER,No thanks. I also need a train leaving Cambridge on Tuesday.,Train-Inform,3.0,3.0,3.0,2.0,,Train,Inform,2.75,12,4
285,SYSTEM,"Sure, I can help you with that. Where will you be travelling to?",Train-Request,,,,,,Train,Request,,12,5
286,USER,I'd like to go to Leicester please.,Train-Inform,3.0,3.0,3.0,3.0,,Train,Inform,3.0,12,6
287,SYSTEM,"Sure, I have a number of options for you. What time would you like to leave?",Train-Request,,,,,,Train,Request,,12,7
288,USER,I would like to leave after 09:45. Can you book the first one available after that and give me the reference number?,Train-Request,3.0,4.0,3.0,3.0,,Train,Request,3.25,12,8
289,SYSTEM,Definitely. How many people will be traveling?,Train-Request,,,,,,Train,Request,,12,9
290,USER,Does my child get a discount on this train?,,3.0,3.0,3.0,2.0,,,,2.75,12,10
291,SYSTEM,"If they're under 5, their ticket is free, and if they're 5-16 years old, their ticket is half off. How many people are traveling with you?",,,,,,,,,,12,11
292,USER,Just myself will be travelling.,Train-Inform,3.0,3.0,3.0,3.0,,Train,Inform,3.0,12,12
293,SYSTEM,Ok. I was able to book one ticket. Your reference number is M0PIMESH.,Train-OfferBooked,,,,,,Train,OfferBooked,,12,13
294,USER,"Thanks, can I park my car at the station?",,3.0,3.0,3.0,2.0,,,,2.75,12,14
295,SYSTEM,"Yes, you may park there however there may be a fee. Please check with the station. Is there any more questions you have?",,,,,,,,,,12,15
296,USER,Can I reserve a specific seat on the train?,,3.0,3.0,3.0,3.0,,,,3.0,12,16
297,SYSTEM,"I'm sorry, we not provide reservations for the train. What else can I help with?",,,,,,,,,,12,17
298,USER,Thank you that is all I need today.,general-thank,3.0,4.0,3.0,3.0,,general,thank,3.25,12,18
299,SYSTEM,thanks for inquiring with us and have a great day,general-bye,,,,,,general,bye,,12,19
300,USER,Thank you very much.,general-thank,3.0,4.0,4.0,3.0,,general,thank,3.5,12,20
301,USER,OVERALL,,3.0,4.0,4.0,3.0,,,,3.5,12,21
302,USER,I would like to go to a nightclub in the centre.,Attraction-Inform,3.0,3.0,3.0,,,Attraction,Inform,3.0,13,0
303,SYSTEM,"You have five options for nightclubs in the center. Soul Tree Nightclub has the lowest entry fee, at 4 pounds.",Attraction-Inform,,,,,,Attraction,Inform,,13,1
304,USER,What is the postcode for Soul Tree Nightclub?,Attraction-Inform,3.0,3.0,3.0,,,Attraction,Inform,3.0,13,2
305,SYSTEM,The post code is cb23qf. Is there anything else I can help you with?,Attraction-Inform,,,,,,Attraction,Inform,,13,3
306,USER,Yes. Are there any North Indian restaurants close to the nightclub?,Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,13,4
307,SYSTEM,What's your price range?,Restaurant-Request,,,,,,Restaurant,Request,,13,5
308,USER,I would like something cheap.,Restaurant-Inform,2.0,3.0,3.0,,,Restaurant,Inform,2.67,13,6
309,SYSTEM,There are no North Indian restaurants but there are some Indian restaurants in the centre of town. Would you like information about one of those?,general-reqmore,,,,,,general,reqmore,,13,7
310,USER,"Actually, can you check for a Chinese restaurant in the north then?",Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,13,8
311,SYSTEM,I'm sorry I may have misunderstood. Were you looking for cheap Indian food on the north side of town?,Restaurant-Request,,,,,,Restaurant,Request,,13,9
312,USER,"I was, but since there's no cheap Indian food in the north I want to see if there's any cheap Chinese in the north.",Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,13,10
313,SYSTEM,There's no cheap Chinese food in the north. Would you like me try something else?,Restaurant-NoOffer,,,,,,Restaurant,NoOffer,,13,11
314,USER,are there any chinese restaurants that are cheap in the north?,Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,13,12
315,SYSTEM,"Unfortunately, there are none. Could you like to try an alternative type of food?",Restaurant-NoOffer,,,,,,Restaurant,NoOffer,,13,13
316,USER,"No, i didn't have any other choices.",,3.0,2.0,3.0,,,,,2.67,13,14
317,SYSTEM,perhaps we try a different location?,Restaurant-Request,,,,,,Restaurant,Request,,13,15
318,USER,Do you have any cheap chinese restaurants in the centre?,Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,13,16
319,SYSTEM,"Yes, we have 3. I recommend Golden House.",Restaurant-Recommend,,,,,,Restaurant,Recommend,,13,17
320,USER,I have a disability. Will the restaurant offer facilities to help me access the restaurant?,,3.0,3.0,3.0,,,,,3.0,13,18
321,SYSTEM,I'm sorry but there is no service for disabilities. Can I help you with anything else?,,,,,,,,,,13,19
322,USER,Do they have high chairs for my baby?,,3.0,3.0,3.0,,,,,3.0,13,20
323,SYSTEM,The restaurant does not offer baby seats. Would you like to know their contact information?,,,,,,,,,,13,21
324,USER,Does the restaurant offer any outdoor seating for patrons?,,3.0,3.0,3.0,,,,,3.0,13,22
325,SYSTEM,The Golden House does not have any outdoor seating right now. Is this still ok?,,,,,,,,,,13,23
326,USER,"Great, can I just get the postcode?",Restaurant-Request,3.0,3.0,4.0,,,Restaurant,Request,3.33,13,24
327,SYSTEM,"Yes, the postcode is cb21eg. Can i assist you further, today?",general-reqmore,,,,,,general,reqmore,,13,25
328,USER,"No, that's all I need today. Thank you.",general-thank,3.0,3.0,3.0,,,general,thank,3.0,13,26
329,USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,13,27
330,USER,I want a place to stay in the moderate price range.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,14,0
331,SYSTEM,"Okay, were you looking for a hotel or a guesthouse?",Hotel-Request,,,,,,Hotel,Request,,14,1
332,USER,I am interested in a guesthouse on the east side please.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,14,2
333,SYSTEM,There are 3 guesthouses on the east side. Would like one with free parking?,Hotel-Request,,,,,,Hotel,Request,,14,3
334,USER,"Yes, free parking would be helpful. Please book me a room for four guests, for four nights. I will be arriving on Friday. May I have the reference number?",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,14,4
335,SYSTEM,i have booked warkworth house and the Reference number is : 93SG6IOJ,Booking-Book,,,,,,Booking,Book,,14,5
336,USER,I need to find somewhere to eat.,,3.0,3.0,3.0,,,,,3.0,14,6
337,SYSTEM,"There are 110 restaurants in the city, do you know the area you would like to eat in?",Restaurant-Request,,,,,,Restaurant,Request,,14,7
338,USER,"The same area as the hotel, please",Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,14,8
339,SYSTEM,Is there a price range you'd prefer?,Hotel-Request,,,,,,Hotel,Request,,14,9
340,USER,Does this place offer concierge service?,,3.0,3.0,3.0,,,,,3.0,14,10
341,SYSTEM,I'm afraid there is no concierge service at this hotel. Would you like to look for a restaurant?,,,,,,,,,,14,11
342,USER,"I want fancy, but not quite ""Frasier and Niles Crane fancy"", how about moderately priced?",Restaurant-Inform,3.0,3.0,2.0,,,Restaurant,Inform,2.67,14,12
343,SYSTEM,There are a few moderately priced restaurants on the east side of town. Would you prefer Indian or Italian?,Restaurant-Select,,,,,,Restaurant,Select,,14,13
344,USER,I do not have a preference.,,3.0,3.0,3.0,,,,,3.0,14,14
345,SYSTEM,How about curry prince?,Restaurant-Recommend,,,,,,Restaurant,Recommend,,14,15
346,USER,That sounds interesting. Can I book it for Friday?,,4.0,3.0,3.0,,,,,3.33,14,16
347,SYSTEM,I'd be happy to help with that. What day and time would you like the table?,Booking-Request,,,,,,Booking,Request,,14,17
348,USER,Friday at 18:30 please,,3.0,3.0,3.0,,,,,3.0,14,18
349,SYSTEM,"Sure, how many people would you like it booked for?",Booking-Request,,,,,,Booking,Request,,14,19
350,USER,I need to book it for 4 people.,Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,14,20
351,SYSTEM,"Your all set, your reference number is 5D033K1E, is there anything else I can help you with?",Booking-Book,,,,,,Booking,Book,,14,21
352,USER,I'll need a taxi to the restaurant for that reservation.,Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,14,22
353,SYSTEM,Great. Your driver will be there in a red Volkswagen to bring you to Curry Prince by 18:30. Their number is 07105624128.,general-greet,,,,,,general,greet,,14,23
354,USER,What if I need to cancel my taxi? Will I have to pay a fee?,,3.0,3.0,3.0,,,,,3.0,14,24
355,SYSTEM,You can cancel 24 hours in advance. After that there is a 10 GBP fee. Does this answer your question?,,,,,,,,,,14,25
356,USER,Does Warkworth House have any kind of outdoor seating?,,3.0,3.0,3.0,,,,,3.0,14,26
357,SYSTEM,"No, there is no outdoor seating here. Is there anything else I can do for you?",,,,,,,,,,14,27
358,USER,Thank you so much for your help. I greatly appreciate it.,general-thank,4.0,3.0,3.0,,,general,thank,3.33,14,28
359,USER,OVERALL,,4.0,3.0,3.0,,,,,3.33,14,29
360,USER,I would like to book a train.,Train-Inform,3.0,3.0,3.0,3.0,,Train,Inform,3.0,15,0
361,SYSTEM,What day do you need the train? What is your destination?,Train-Request,,,,,,Train,Request,,15,1
362,USER,Do any of the trains offer discounts for children?,,3.0,3.0,3.0,3.0,,,,3.0,15,2
363,SYSTEM,"If the person is under 5, they are free. For 5 to 16 they get a 50% discount. Could I answer any more questions for you?",,,,,,,,,,15,3
364,USER,I am sorry I mean I want a nightclub to go in the wast side of town.,Attraction-Inform,2.0,2.0,3.0,2.0,,Attraction,Inform,2.25,15,4
365,SYSTEM,"Unfortunately, there aren't any in that area. How about another location?",Attraction-NoOffer,,,,,,Attraction,NoOffer,,15,5
366,USER,how about one that is in the type of museum.and make Make sure you get address,Attraction-Inform,3.0,3.0,3.0,3.0,,Attraction,Inform,3.0,15,6
367,SYSTEM,Kettle's yard is museum in the west part of town. It is located on castle street.,Attraction-Inform,,,,,,Attraction,Inform,,15,7
